"Address","Suffix","Street","Side","Site","On Street","X","Y","Latitude","Longitude","Inventory Date","Site ID","Species","DBH","Park Name","Growing Space Type","Multi Stem"
78,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764266.899952324,2967698.47378566,42.3908203795,-71.0998375273,"6/15/2017",17456,"honeylocust: thornless (Gleditsia triacanthos inermis)",12.5,"N/A","Well/Pit","No"
82,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764281.427795333,2967722.24378595,42.3908854174,-71.0997833365,"6/15/2017",17427,"honeylocust: thornless (Gleditsia triacanthos inermis)",11,"N/A","Well/Pit","No"
83,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764310.295252074,2967720.87574452,42.3908812918,-71.0996765009,"6/15/2017",17310,"ash: green (Fraxinus pennsylvanica)",13.5,"N/A","Well/Pit","No"
84,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764299.569731808,2967755.75454596,42.3909771375,-71.0997155979,"6/15/2017",17397,"pear: callery (Pyrus calleryana)",9.3,"N/A","Well/Pit","No"
87,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764359.125100636,2967814.95547592,42.3911388179,-71.0994941112,"6/15/2017",17339,"ash: green (Fraxinus pennsylvanica)",14.4,"N/A","Well/Pit","No"
96,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764420.527849718,2967987.41288844,42.3916112503,-71.0992638151,"6/15/2017",17611,"planetree: London (Platanus x acerifolia)",17.9,"N/A","Well/Pit","No"
112,"X","SYCAMORE ST","Front",1,"SYCAMORE ST",764519.708898016,2968159.69543662,42.392082715,-71.0988936712,"6/15/2017",17524,"planetree: London (Platanus x acerifolia)",12.5,"N/A","Well/Pit","No"
112,"X","SYCAMORE ST","Front",2,"SYCAMORE ST",764511.095734676,2968142.3289725,42.3920351725,-71.0989258576,"6/15/2017",17553,"planetree: London (Platanus x acerifolia)",11.1,"N/A","Well/Pit","No"
112,"X","SYCAMORE ST","Front",3,"SYCAMORE ST",764503.931665709,2968124.96931215,42.39198763,-71.0989526796,"6/15/2017",17581,"planetree: London (Platanus x acerifolia)",12.5,"N/A","Well/Pit","No"
112,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764539.12242165,2968191.55096805,42.3921698762,-71.0988212517,"6/15/2017",17495,"planetree: London (Platanus x acerifolia)",13.4,"N/A","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764607.482298621,2968235.29022313,42.3922890143,-71.0985674353,"12/6/2018",41186,"maple: Norway (Acer platanoides)",5.4,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764673.748181107,2968068.96963552,42.391831774,-71.0983250314,"12/6/2018",41202,"birch: river (Betula nigra)",2.1,"WINTER HILL SCHOOLYARD","Open/Restricted","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764674.233039776,2968052.36062192,42.3917861926,-71.0983235261,"12/6/2018",41205,"birch: river (Betula nigra)",2,"WINTER HILL SCHOOLYARD","Open/Restricted","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764616.088558836,2968254.10044247,42.3923405184,-71.0985352489,"12/6/2018",41208,"maple: Norway (Acer platanoides)",6.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764657.98675197,2968048.23258235,42.3917750751,-71.0983837381,"12/6/2018",41209,"birch: river (Betula nigra)",2.1,"WINTER HILL SCHOOLYARD","Open/Restricted","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764415.375352902,2967896.04812512,42.3913606115,-71.0992844773,"12/6/2018",41214,"planetree: London (Platanus x acerifolia)",9.1,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764424.433266415,2967921.59861202,42.3914306054,-71.0992505028,"12/6/2018",41219,"maple: Norway (Acer platanoides)",13,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764627.33552619,2968019.77147811,42.3916973737,-71.098497698,"12/6/2018",41223,"honeylocust: thornless (Gleditsia triacanthos inermis)",5.1,"WINTER HILL SCHOOLYARD","Tree Lawn/Parkway","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764431.62233385,2967933.66442337,42.3914636213,-71.0992236808,"12/6/2018",41224,"maple: Norway (Acer platanoides)",9,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764600.380522097,2967999.43086522,42.3916419071,-71.0985978335,"12/6/2018",41226,"honeylocust: thornless (Gleditsia triacanthos inermis)",12.9,"WINTER HILL SCHOOLYARD","Open/Restricted","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764591.753770835,2967984.9518683,42.3916022881,-71.0986300199,"12/6/2018",41231,"honeylocust: thornless (Gleditsia triacanthos inermis)",22.8,"WINTER HILL SCHOOLYARD","Open/Restricted","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764440.743551963,2967945.73931006,42.3914966373,-71.0991897062,"12/6/2018",41234,"maple: Norway (Acer platanoides)",10,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764575.468578759,2967955.51712507,42.3915217293,-71.0986908165,"12/6/2018",41237,"maple: Norway (Acer platanoides)",3,"WINTER HILL SCHOOLYARD","Open/Restricted","Yes"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764448.408857521,2967959.25119426,42.3915336151,-71.0991610961,"12/6/2018",41242,"maple: Norway (Acer platanoides)",11,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764469.991799092,2967992.0796952,42.3916234182,-71.09908063,"12/6/2018",41249,"planetree: London (Platanus x acerifolia)",10,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764483.421857716,2968012.35657677,42.3916788849,-71.0990305622,"12/6/2018",41256,"planetree: London (Platanus x acerifolia)",10,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764547.569446281,2968135.8654699,42.392016966,-71.0987909521,"12/6/2018",41262,"maple: Norway (Acer platanoides)",12,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764495.881291823,2968033.59144359,42.3917369927,-71.0989840707,"12/6/2018",41266,"planetree: London (Platanus x acerifolia)",13,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764583.532165671,2968192.34400375,42.392171479,-71.098656842,"12/6/2018",41272,"maple: Norway (Acer platanoides)",6,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764506.902905653,2968052.41314361,42.3917884973,-71.0989429436,"12/6/2018",41276,"planetree: London (Platanus x acerifolia)",7,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764594.530984118,2968215.97826546,42.3922361894,-71.0986157149,"12/6/2018",41279,"planetree: London (Platanus x acerifolia)",22,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764524.56480114,2968097.25507806,42.3919113158,-71.0988767826,"12/6/2018",41284,"maple: Norway (Acer platanoides)",11,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764534.166678204,2968109.81345576,42.3919456521,-71.0988410199,"12/6/2018",41289,"maple: Norway (Acer platanoides)",9,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Front",0,"SYCAMORE ST",764541.829610452,2968123.80654265,42.3919839503,-71.0988124098,"12/6/2018",41295,"maple: Norway (Acer platanoides)",9,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Rear",0,"THURSTON ST",764860.218498532,2968053.15239146,42.3917859598,-71.0976350361,"12/5/2018",41168,"honeylocust: thornless (Gleditsia triacanthos inermis)",2.8,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Rear",0,"THURSTON ST",764875.546348713,2968079.55968145,42.391858223,-71.0975778346,"12/5/2018",41169,"honeylocust: thornless (Gleditsia triacanthos inermis)",17.9,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Rear",0,"THURSTON ST",764885.18512272,2968105.12980213,42.3919282627,-71.0975417074,"12/5/2018",41170,"honeylocust: thornless (Gleditsia triacanthos inermis)",22.6,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Rear",0,"SYCAMORE ST",764643.428031614,2968031.14757103,42.3917283819,-71.098437929,"12/6/2018",41213,"Japanese pagodatree (Styphnolobium japonicum)",13.1,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Rear",0,"THURSTON ST",764694.348938433,2968011.9399529,42.3916750181,-71.0982497663,"12/6/2018",41218,"oak: northern red (Quercus rubra)",2.6,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764870.383861649,2968139.49793446,42.3920227606,-71.0975958982,"12/5/2018",41171,"honeylocust: thornless (Gleditsia triacanthos inermis)",15.1,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764849.613113589,2968146.2875392,42.3920416602,-71.0976726686,"12/5/2018",41172,"honeylocust: thornless (Gleditsia triacanthos inermis)",20.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764825.144475357,2968161.16276024,42.3920827945,-71.0977629867,"12/5/2018",41173,"maple: red (Acer rubrum)",7.2,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764459.610263534,2967837.05822176,42.3911981727,-71.099121757,"12/6/2018",41187,"planetree: London (Platanus x acerifolia)",14.3,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764770.98319424,2968145.19131283,42.3920396695,-71.0979637591,"12/6/2018",41189,"honeylocust: thornless (Gleditsia triacanthos inermis)",16.8,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764765.752348639,2968133.4172435,42.3920074291,-71.097983328,"12/6/2018",41193,"honeylocust: thornless (Gleditsia triacanthos inermis)",14.3,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764759.710141322,2968121.23419296,42.3919740769,-71.0980059075,"12/6/2018",41197,"honeylocust: thornless (Gleditsia triacanthos inermis)",16.4,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764752.457574786,2968107.01966978,42.391935166,-71.098033003,"12/6/2018",41199,"honeylocust: thornless (Gleditsia triacanthos inermis)",20.7,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764444.527409314,2967860.08892189,42.3912615635,-71.0991771892,"12/6/2018",41206,"planetree: London (Platanus x acerifolia)",14.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764434.331528764,2967871.11051168,42.3912919382,-71.0992147401,"12/6/2018",41211,"planetree: London (Platanus x acerifolia)",13.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764737.65414882,2968185.85057119,42.3921516696,-71.098086427,"12/6/2018",41212,"honeylocust: thornless (Gleditsia triacanthos inermis)",17,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764723.244740579,2968168.45673446,42.3921041272,-71.098140071,"12/6/2018",41217,"honeylocust: thornless (Gleditsia triacanthos inermis)",15,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764710.325225218,2968142.40692917,42.3920328134,-71.0981883507,"12/6/2018",41221,"honeylocust: thornless (Gleditsia triacanthos inermis)",17.4,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764695.453134965,2968120.67940199,42.3919733853,-71.0982437829,"12/6/2018",41227,"honeylocust: thornless (Gleditsia triacanthos inermis)",20.1,"WINTER HILL SCHOOLYARD","Well/Pit","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764628.627030133,2968258.49093251,42.392352404,-71.0984887573,"12/6/2018",41236,"maple: Norway (Acer platanoides)",4.8,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764645.587564536,2968247.0201859,42.3923207091,-71.0984261726,"12/6/2018",41243,"catalpa: northern (Catalpa speciosa)",25.2,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764513.236959167,2967835.38519031,42.3911928901,-71.0989232741,"12/6/2018",41244,"pine: red (Pinus resinosa)",13,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764661.083152478,2968238.91147262,42.3922982586,-71.0983689523,"12/6/2018",41250,"maple: Norway (Acer platanoides)",7.8,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764505.104447941,2967818.50203072,42.3911466676,-71.0989536724,"12/6/2018",41251,"honeylocust: thornless (Gleditsia triacanthos inermis)",2.1,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764484.376618619,2967809.26019045,42.3911215753,-71.0990305622,"12/6/2018",41255,"planetree: London (Platanus x acerifolia)",11.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764688.674991258,2968226.52825953,42.3922639225,-71.0982670286,"12/6/2018",41257,"planetree: London (Platanus x acerifolia)",20.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"EVERGREEN AVE",764717.722763555,2968212.70810531,42.3922256245,-71.0981597405,"12/6/2018",41264,"planetree: London (Platanus x acerifolia)",16.7,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
115,"","SYCAMORE ST","Side",0,"MEDFORD ST",764469.34575042,2967821.22162779,42.3911545914,-71.0990859943,"12/6/2018",41265,"planetree: London (Platanus x acerifolia)",16.1,"WINTER HILL SCHOOLYARD","Open/Restricted","No"
124,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764606.639106681,2968317.48129283,42.3925145577,-71.0985691247,"6/15/2017",17467,"maple: red (Acer rubrum)",5.2,"N/A","Well/Pit","No"
140,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764734.95574381,2968554.80756514,42.3931641235,-71.0980899803,"6/15/2017",17609,"planetree: London (Platanus x acerifolia)",8.8,"N/A","Well/Pit","No"
145,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764764.675501008,2968552.06001256,42.3931561999,-71.09798001,"6/15/2017",17579,"planetree: London (Platanus x acerifolia)",17.1,"N/A","Well/Pit","No"
148,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764784.540647333,2968641.6694111,42.3934018313,-71.0979049084,"6/15/2017",17285,"planetree: London (Platanus x acerifolia)",13.6,"N/A","Well/Pit","No"
148,"","SYCAMORE ST","Front",2,"SYCAMORE ST",764804.671125702,2968674.97168971,42.3934929524,-71.0978298067,"6/15/2017",17316,"planetree: London (Platanus x acerifolia)",13.1,"N/A","Well/Pit","No"
149,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764820.02255726,2968646.16810442,42.3934137167,-71.0977734804,"6/15/2017",17638,"pear: callery (Pyrus calleryana)",6.4,"N/A","Well/Pit","No"
155,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764871.008330978,2968743.14296259,42.393679156,-71.0975830441,"6/15/2017",17404,"pear: callery (Pyrus calleryana)",15,"N/A","Well/Pit","No"
156,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764834.125175937,2968728.53104044,42.3936395383,-71.0977198364,"6/15/2017",17346,"planetree: London (Platanus x acerifolia)",19.1,"N/A","Well/Pit","No"
156,"","SYCAMORE ST","Front",2,"SYCAMORE ST",764842.003126379,2968748.05941331,42.3936930222,-71.0976903322,"6/15/2017",17376,"planetree: London (Platanus x acerifolia)",17.4,"N/A","Well/Pit","No"
156,"","SYCAMORE ST","Front",3,"SYCAMORE ST",764829.013133253,2968796.58988239,42.393826358,-71.0977375724,"6/15/2017",17437,"ash: white (Fraxinus americana)",22,"N/A","Well/Pit","No"
162,"","SYCAMORE ST","Side",1,"BROWNING RD",764846.389535778,2968815.09507391,42.3938769114,-71.0976729237,"6/15/2017",17578,"maple: Norway (Acer platanoides)",14.4,"N/A","Well/Pit","No"
165,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764912.571845904,2968811.01714386,42.3938648647,-71.0974279948,"6/15/2017",17433,"linden: littleleaf (Tilia cordata)",4.1,"N/A","Well/Pit","No"
165,"","SYCAMORE ST","Front",2,"SYCAMORE ST",764931.897438295,2968851.82495119,42.3939765911,-71.0973557404,"6/15/2017",17462,"sweetgum: American (Liquidambar styraciflua)",2.8,"N/A","Well/Pit","No"
166,"","SYCAMORE ST","Front",1,"SYCAMORE ST",764915.326071574,2968873.62427037,42.3940366231,-71.0974167051,"6/15/2017",17550,"linden: littleleaf (Tilia cordata)",32.7,"N/A","Well/Pit","No"
24,"","SYDNEY ST","Front",1,"SYDNEY ST",767190.954807037,2968887.40196085,42.3940446483,-71.0889922995,"6/9/2017",13067,"cherry: Japanese flowering (Prunus serrulata)",12.2,"N/A","Well/Pit","No"
31,"X","SYDNEY ST","Front",1,"SYDNEY ST",767144.874805994,2968977.4164094,42.3942922571,-71.0891612783,"6/9/2017",13080,"sweetgum: American (Liquidambar styraciflua)",12.5,"N/A","Well/Pit","No"
35,"","SYDNEY ST","Side",1,"TAYLOR ST",767121.262362199,2969066.09500787,42.3945359033,-71.0892471087,"6/9/2017",13039,"maple: Norway (Acer platanoides)",15.6,"N/A","Well/Pit","No"
54,"","SYDNEY ST","Front",1,"SYDNEY ST",766955.051297724,2969126.65553787,42.3947042761,-71.0898613331,"6/9/2017",13081,"sweetgum: American (Liquidambar styraciflua)",10.6,"N/A","Well/Pit","No"
56,"","SYDNEY ST","Front",1,"SYDNEY ST",766925.928132993,2969156.11280383,42.394785491,-71.0899686212,"6/9/2017",13096,"sweetgum: American (Liquidambar styraciflua)",10.4,"N/A","Well/Pit","No"
60,"","SYDNEY ST","Front",1,"SYDNEY ST",766896.094399262,2969182.67911894,42.3948587825,-71.0900785915,"6/9/2017",13025,"sweetgum: American (Liquidambar styraciflua)",11.8,"N/A","Well/Pit","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758396.640727816,2972344.62161828,42.4036429425,-71.1214912767,"11/5/2018",37026,"maple: Norway (Acer platanoides)",20.6,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758353.546475577,2972370.65184489,42.4037148941,-71.1216504045,"11/5/2018",37034,"maple: Norway (Acer platanoides)",30.7,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758319.614312653,2972398.89143341,42.4037927964,-71.121775574,"11/5/2018",37040,"maple: Norway (Acer platanoides)",28,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758278.029751635,2972410.25556584,42.4038244855,-71.1219293536,"11/5/2018",37050,"vacant site: small (vacant site small)",0,"N/A","Tree Lawn/Parkway","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758238.234172009,2972453.86720309,42.4039446397,-71.1220759806,"11/5/2018",37058,"oak: white (Quercus alba)",14,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758204.329979845,2972475.85156656,42.4040053769,-71.1222011501,"11/5/2018",37071,"maple: Norway (Acer platanoides)",24.9,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758168.494076004,2972497.82740522,42.404066114,-71.1223334721,"11/5/2018",37082,"maple: Norway (Acer platanoides)",26.7,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758124.382180622,2972534.68337656,42.4041677826,-71.1224961923,"11/5/2018",37091,"Amur corktree (Phellodendron amurense)",17.9,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758079.362015209,2972558.543387,42.4042338011,-71.1226624889,"11/5/2018",37100,"Kentucky coffeetree (Gymnocladus dioicus)",15.7,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758036.731121832,2972588.18822811,42.4043156639,-71.1228198447,"11/5/2018",37111,"maple: Norway (Acer platanoides)",17.2,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",758003.805959063,2972607.28998688,42.4043684785,-71.1229414379,"11/5/2018",37120,"oak: pin (Quercus palustris)",11.9,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Rear",0,"POWDER HOUSE BLVD",757968.470403928,2972625.41875926,42.4044186524,-71.1230719718,"11/5/2018",37131,"maple: Norway (Acer platanoides)",24.4,"N/A","Open/Restricted","No"
42,"","TALBOT AVE","Side",0,"PACKARD AVE",758002.330876872,2972880.29869676,42.4051176319,-71.122942431,"10/31/2018",36464,"maple: red (Acer rubrum)",11.2,"N/A","Well/Pit","No"
42,"","TALBOT AVE","Side",0,"PACKARD AVE",758019.88357345,2972918.63118084,42.4052226033,-71.1228768136,"10/31/2018",36472,"maple: red (Acer rubrum)",17.2,"N/A","Well/Pit","No"
42,"","TALBOT AVE","Side",0,"PACKARD AVE",758042.864445231,2972963.96335975,42.4053467158,-71.1227909831,"10/31/2018",36479,"maple: red (Acer rubrum)",13.7,"N/A","Well/Pit","No"
42,"","TALBOT AVE","Side",0,"PACKARD AVE",758061.552032889,2972997.24711103,42.4054378196,-71.1227212459,"10/31/2018",36489,"maple: red (Acer rubrum)",14,"N/A","Well/Pit","No"
